Series;Time;Value
実績;2018-06-08T06:00:00+09:00;131694
実績;2018-06-08T07:00:00+09:00;186996
実績;2018-06-08T08:00:00+09:00;217632
実績;2018-06-08T09:00:00+09:00;192372
実績;2018-06-08T10:00:00+09:00;211117
実績;2018-06-08T11:00:00+09:00;215589
実績;2018-06-08T12:00:00+09:00;292435
実績;2018-06-08T13:00:00+09:00;253704
実績;2018-06-08T14:00:00+09:00;243946
実績;2018-06-08T15:00:00+09:00;253873
実績;2018-06-08T16:00:00+09:00;259352
実績;2018-06-08T17:00:00+09:00;276181
実績;2018-06-08T18:00:00+09:00;312187
実績;2018-06-08T19:00:00+09:00;346056
実績;2018-06-08T20:00:00+09:00;432408
実績;2018-06-08T21:00:00+09:00;535739
実績;2018-06-08T22:00:00+09:00;555493
実績;2018-06-08T23:00:00+09:00;553286
実績;2018-06-09T00:00:00+09:00;401319
実績;2018-06-09T01:00:00+09:00;254381
実績;2018-06-09T02:00:00+09:00;156285
実績;2018-06-09T03:00:00+09:00;100483
実績;2018-06-09T04:00:00+09:00;75394
実績;2018-06-09T05:00:00+09:00;90024
実績;2018-06-09T06:00:00+09:00;138035
実績;2018-06-09T07:00:00+09:00;190173
実績;2018-06-09T08:00:00+09:00;235336
実績;2018-06-09T09:00:00+09:00;259999
実績;2018-06-09T10:00:00+09:00;282886
実績;2018-06-09T11:00:00+09:00;301097
実績;2018-06-09T12:00:00+09:00;311747
実績;2018-06-09T13:00:00+09:00;355878
実績;2018-06-09T14:00:00+09:00;338061
実績;2018-06-09T15:00:00+09:00;357095
実績;2018-06-09T16:00:00+09:00;363378
実績;2018-06-09T17:00:00+09:00;380878
実績;2018-06-09T18:00:00+09:00;381944
実績;2018-06-09T19:00:00+09:00;364739
実績;2018-06-09T20:00:00+09:00;462137
実績;2018-06-09T21:00:00+09:00;574422
実績;2018-06-09T22:00:00+09:00;635426
実績;2018-06-09T23:00:00+09:00;586841
実績;2018-06-10T00:00:00+09:00;443347
実績;2018-06-10T01:00:00+09:00;299392
実績;2018-06-10T02:00:00+09:00;179755
実績;2018-06-10T03:00:00+09:00;115451
実績;2018-06-10T04:00:00+09:00;81329
実績;2018-06-10T05:00:00+09:00;86248
実績;2018-06-10T06:00:00+09:00;132975
実績;2018-06-10T07:00:00+09:00;204114
実績;2018-06-10T08:00:00+09:00;279702
実績;2018-06-10T09:00:00+09:00;323321
実績;2018-06-10T10:00:00+09:00;352955
実績;2018-06-10T11:00:00+09:00;367455
実績;2018-06-10T12:00:00+09:00;364832
実績;2018-06-10T13:00:00+09:00;395188
実績;2018-06-10T14:00:00+09:00;413441
実績;2018-06-10T15:00:00+09:00;444381
実績;2018-06-10T16:00:00+09:00;461029
実績;2018-06-10T17:00:00+09:00;483734
実績;2018-06-10T18:00:00+09:00;470564
実績;2018-06-10T19:00:00+09:00;474333
実績;2018-06-10T20:00:00+09:00;587641
実績;2018-06-10T21:00:00+09:00;686037
実績;2018-06-10T22:00:00+09:00;760237
実績;2018-06-10T23:00:00+09:00;672534
実績;2018-06-11T00:00:00+09:00;474817
実績;2018-06-11T01:00:00+09:00;293869
実績;2018-06-11T02:00:00+09:00;165395
実績;2018-06-11T03:00:00+09:00;106919
実績;2018-06-11T04:00:00+09:00;75216
実績;2018-06-11T05:00:00+09:00;81527
実績;2018-06-11T06:00:00+09:00;127906
実績;2018-06-11T07:00:00+09:00;192897
実績;2018-06-11T08:00:00+09:00;223874
実績;2018-06-11T09:00:00+09:00;216954
実績;2018-06-11T10:00:00+09:00;244124
実績;2018-06-11T11:00:00+09:00;253248
実績;2018-06-11T12:00:00+09:00;364198
実績;2018-06-11T13:00:00+09:00;309387
実績;2018-06-11T14:00:00+09:00;288936
実績;2018-06-11T15:00:00+09:00;303728
実績;2018-06-11T16:00:00+09:00;312830
実績;2018-06-11T17:00:00+09:00;326099
実績;2018-06-11T18:00:00+09:00;370287
実績;2018-06-11T19:00:00+09:00;408305
実績;2018-06-11T20:00:00+09:00;529281
実績;2018-06-11T21:00:00+09:00;649728
実績;2018-06-11T22:00:00+09:00;699498
実績;2018-06-11T23:00:00+09:00;613092
実績;2018-06-12T00:00:00+09:00;424396
実績;2018-06-12T01:00:00+09:00;253426
実績;2018-06-12T02:00:00+09:00;150002
実績;2018-06-12T03:00:00+09:00;98318
実績;2018-06-12T04:00:00+09:00;71027
実績;2018-06-12T05:00:00+09:00;81209
実績;2018-06-12T06:00:00+09:00;130101
実績;2018-06-12T07:00:00+09:00;205116
実績;2018-06-12T08:00:00+09:00;230570
実績;2018-06-12T09:00:00+09:00;206925
実績;2018-06-12T10:00:00+09:00;214391
実績;2018-06-12T11:00:00+09:00;226075
実績;2018-06-12T12:00:00+09:00;337110
実績;2018-06-12T13:00:00+09:00;280636
実績;2018-06-12T14:00:00+09:00;272027
実績;2018-06-12T15:00:00+09:00;278481
実績;2018-06-12T16:00:00+09:00;284215
実績;2018-06-12T17:00:00+09:00;307293
実績;2018-06-12T18:00:00+09:00;352695
実績;2018-06-12T19:00:00+09:00;378554
実績;2018-06-12T20:00:00+09:00;498958
実績;2018-06-12T21:00:00+09:00;614712
実績;2018-06-12T22:00:00+09:00;634686
実績;2018-06-12T23:00:00+09:00;572767
実績;2018-06-13T00:00:00+09:00;433564
実績;2018-06-13T01:00:00+09:00;244505
実績;2018-06-13T02:00:00+09:00;142905
実績;2018-06-13T03:00:00+09:00;89853
実績;2018-06-13T04:00:00+09:00;65765
実績;2018-06-13T05:00:00+09:00;79806
実績;2018-06-13T06:00:00+09:00;124751
実績;2018-06-13T07:00:00+09:00;193475
実績;2018-06-13T08:00:00+09:00;228721
実績;2018-06-13T09:00:00+09:00;197128
実績;2018-06-13T10:00:00+09:00;212787
実績;2018-06-13T11:00:00+09:00;221836
実績;2018-06-13T12:00:00+09:00;315089
実績;2018-06-13T13:00:00+09:00;263926
実績;2018-06-13T14:00:00+09:00;250371
実績;2018-06-13T15:00:00+09:00;263572
実績;2018-06-13T16:00:00+09:00;260659
実績;2018-06-13T17:00:00+09:00;284981
実績;2018-06-13T18:00:00+09:00;332102
実績;2018-06-13T19:00:00+09:00;347617
実績;2018-06-13T20:00:00+09:00;453631
実績;2018-06-13T21:00:00+09:00;568154
実績;2018-06-13T22:00:00+09:00;622593
実績;2018-06-13T23:00:00+09:00;555224
実績;2018-06-14T00:00:00+09:00;383742
実績;2018-06-14T01:00:00+09:00;231412
実績;2018-06-14T02:00:00+09:00;136767
実績;2018-06-14T03:00:00+09:00;90597
実績;2018-06-14T04:00:00+09:00;64270
実績;2018-06-14T05:00:00+09:00;78321
実績;2018-06-14T06:00:00+09:00;124799
実績;2018-06-14T07:00:00+09:00;184972
実績;2018-06-14T08:00:00+09:00;220195
実績;2018-06-14T09:00:00+09:00;194872
実績;2018-06-14T10:00:00+09:00;215498
実績;2018-06-14T11:00:00+09:00;223279
実績;2018-06-14T12:00:00+09:00;314513
実績;2018-06-14T13:00:00+09:00;262752
実績;2018-06-14T14:00:00+09:00;261171
実績;2018-06-14T15:00:00+09:00;264554
実績;2018-06-14T16:00:00+09:00;271431
実績;2018-06-14T17:00:00+09:00;295348
実績;2018-06-14T18:00:00+09:00;336616
実績;2018-06-14T19:00:00+09:00;356005
実績;2018-06-14T20:00:00+09:00;456454
実績;2018-06-14T21:00:00+09:00;526172
実績;2018-06-14T22:00:00+09:00;571571
実績;2018-06-14T23:00:00+09:00;555059
実績;2018-06-15T00:00:00+09:00;376252
実績;2018-06-15T01:00:00+09:00;225079
実績;2018-06-15T02:00:00+09:00;137113
実績;2018-06-15T03:00:00+09:00;89303
実績;2018-06-15T04:00:00+09:00;66152
実績;2018-06-15T05:00:00+09:00;75785
実績;2018-06-15T06:00:00+09:00;118023
実績;2018-06-15T07:00:00+09:00;176359
実績;2018-06-15T08:00:00+09:00;211576
実績;2018-06-15T09:00:00+09:00;190201
実績;2018-06-15T10:00:00+09:00;200160
実績;2018-06-15T11:00:00+09:00;211285
実績;2018-06-15T12:00:00+09:00;279585
実績;2018-06-15T13:00:00+09:00;248867
実績;2018-06-15T14:00:00+09:00;245368
実績;2018-06-15T15:00:00+09:00;256892
実績;2018-06-15T16:00:00+09:00;250377
実績;2018-06-15T17:00:00+09:00;275617
実績;2018-06-15T18:00:00+09:00;297978
実績;2018-06-15T19:00:00+09:00;324256
実績;2018-06-15T20:00:00+09:00;406985
実績;2018-06-15T21:00:00+09:00;491858
実績;2018-06-15T22:00:00+09:00;522089
実績;2018-06-15T23:00:00+09:00;509777
実績;2018-06-16T00:00:00+09:00;374606
実績;2018-06-16T01:00:00+09:00;232182
実績;2018-06-16T02:00:00+09:00;145348
実績;2018-06-16T03:00:00+09:00;89725
実績;2018-06-16T04:00:00+09:00;67234
実績;2018-06-16T05:00:00+09:00;83023
実績;2018-06-16T06:00:00+09:00;130590
実績;2018-06-16T07:00:00+09:00;170303
実績;2018-06-16T08:00:00+09:00;225790
実績;2018-06-16T09:00:00+09:00;246525
実績;2018-06-16T10:00:00+09:00;272574
実績;2018-06-16T11:00:00+09:00;283772
実績;2018-06-16T12:00:00+09:00;300041
実績;2018-06-16T13:00:00+09:00;355352
実績;2018-06-16T14:00:00+09:00;335048
実績;2018-06-16T15:00:00+09:00;345088
実績;2018-06-16T16:00:00+09:00;358879
実績;2018-06-16T17:00:00+09:00;370190
実績;2018-06-16T18:00:00+09:00;372254
実績;2018-06-16T19:00:00+09:00;351278
実績;2018-06-16T20:00:00+09:00;449781
実績;2018-06-16T21:00:00+09:00;550501
実績;2018-06-16T22:00:00+09:00;626198
実績;2018-06-16T23:00:00+09:00;548864
実績;2018-06-17T00:00:00+09:00;439417
実績;2018-06-17T01:00:00+09:00;289561
実績;2018-06-17T02:00:00+09:00;170557
実績;2018-06-17T03:00:00+09:00;102329
実績;2018-06-17T04:00:00+09:00;73267
実績;2018-06-17T05:00:00+09:00;86864
実績;2018-06-17T06:00:00+09:00;129047
実績;2018-06-17T07:00:00+09:00;186043
実績;2018-06-17T08:00:00+09:00;257157
実績;2018-06-17T09:00:00+09:00;294245
実績;2018-06-17T10:00:00+09:00;315881
実績;2018-06-17T11:00:00+09:00;332076
実績;2018-06-17T12:00:00+09:00;341539
実績;2018-06-17T13:00:00+09:00;370019
実績;2018-06-17T14:00:00+09:00;382885
実績;2018-06-17T15:00:00+09:00;413191
実績;2018-06-17T16:00:00+09:00;439280
実績;2018-06-17T17:00:00+09:00;449552
実績;2018-06-17T18:00:00+09:00;456689
実績;2018-06-17T19:00:00+09:00;457300
実績;2018-06-17T20:00:00+09:00;575558
実績;2018-06-17T21:00:00+09:00;679985
実績;2018-06-17T22:00:00+09:00;733403
実績;2018-06-17T23:00:00+09:00;627504
実績;2018-06-18T00:00:00+09:00;441948
実績;2018-06-18T01:00:00+09:00;270276
実績;2018-06-18T02:00:00+09:00;161876
実績;2018-06-18T03:00:00+09:00;94934
実績;2018-06-18T04:00:00+09:00;68323
実績;2018-06-18T05:00:00+09:00;77954
実績;2018-06-18T06:00:00+09:00;118119
実績;2018-06-18T07:00:00+09:00;192337
実績;2018-06-18T08:00:00+09:00;183239
実績;2018-06-18T09:00:00+09:00;186702
実績;2018-06-18T10:00:00+09:00;208196
実績;2018-06-18T11:00:00+09:00;211312
実績;2018-06-18T12:00:00+09:00;296867
実績;2018-06-18T13:00:00+09:00;258728
実績;2018-06-18T14:00:00+09:00;260002
実績;2018-06-18T15:00:00+09:00;278248
実績;2018-06-18T16:00:00+09:00;281904
実績;2018-06-18T17:00:00+09:00;307603
実績;2018-06-18T18:00:00+09:00;329631
実績;2018-06-18T19:00:00+09:00;359345
実績;2018-06-18T20:00:00+09:00;489528
実績;2018-06-18T21:00:00+09:00;592005
実績;2018-06-18T22:00:00+09:00;640002
実績;2018-06-18T23:00:00+09:00;573770
実績;2018-06-19T00:00:00+09:00;383529
実績;2018-06-19T01:00:00+09:00;235186
実績;2018-06-19T02:00:00+09:00;136317
実績;2018-06-19T03:00:00+09:00;86889
実績;2018-06-19T04:00:00+09:00;64095
実績;2018-06-19T05:00:00+09:00;78145
実績;2018-06-19T06:00:00+09:00;123212
実績;2018-06-19T07:00:00+09:00;167523
実績;2018-06-19T08:00:00+09:00;213713
実績;2018-06-19T09:00:00+09:00;191525
実績;2018-06-19T10:00:00+09:00;212401
実績;2018-06-19T11:00:00+09:00;216938
実績;2018-06-19T12:00:00+09:00;312475
実績;2018-06-19T13:00:00+09:00;260705
実績;2018-06-19T14:00:00+09:00;259144
実績;2018-06-19T15:00:00+09:00;263196
実績;2018-06-19T16:00:00+09:00;272135
実績;2018-06-19T17:00:00+09:00;292511
実績;2018-06-19T18:00:00+09:00;335779
実績;2018-06-19T19:00:00+09:00;354198
実績;2018-06-19T20:00:00+09:00;456738
実績;2018-06-19T21:00:00+09:00;488094
実績;2018-06-19T22:00:00+09:00;495841
実績;2018-06-19T23:00:00+09:00;507510
実績;2018-06-20T00:00:00+09:00;381001
実績;2018-06-20T01:00:00+09:00;227692
実績;2018-06-20T02:00:00+09:00;133362
実績;2018-06-20T03:00:00+09:00;83549
実績;2018-06-20T04:00:00+09:00;63631
実績;2018-06-20T05:00:00+09:00;68375
実績;2018-06-20T06:00:00+09:00;102497
実績;2018-06-20T07:00:00+09:00;151550
実績;2018-06-20T08:00:00+09:00;196520
実績;2018-06-20T09:00:00+09:00;189308
実績;2018-06-20T10:00:00+09:00;212361
実績;2018-06-20T11:00:00+09:00;218561
実績;2018-06-20T12:00:00+09:00;296675
実績;2018-06-20T13:00:00+09:00;257142
実績;2018-06-20T14:00:00+09:00;255854
実績;2018-06-20T15:00:00+09:00;259136
実績;2018-06-20T16:00:00+09:00;267473
実績;2018-06-20T17:00:00+09:00;278208
実績;2018-06-20T18:00:00+09:00;318501
実績;2018-06-20T19:00:00+09:00;334362
実績;2018-06-20T20:00:00+09:00;443886
実績;2018-06-20T21:00:00+09:00;551668
実績;2018-06-20T22:00:00+09:00;595157
実績;2018-06-20T23:00:00+09:00;547774
実績;2018-06-21T00:00:00+09:00;389379
実績;2018-06-21T01:00:00+09:00;237812
実績;2018-06-21T02:00:00+09:00;139542
実績;2018-06-21T03:00:00+09:00;88504
実績;2018-06-21T04:00:00+09:00;66747
実績;2018-06-21T05:00:00+09:00;78827
実績;2018-06-21T06:00:00+09:00;121251
実績;2018-06-21T07:00:00+09:00;174720
実績;2018-06-21T08:00:00+09:00;208356
実績;2018-06-21T09:00:00+09:00;195068
実績;2018-06-21T10:00:00+09:00;209157
実績;2018-06-21T11:00:00+09:00;222570
実績;2018-06-21T12:00:00+09:00;307055
実績;2018-06-21T13:00:00+09:00;267512
実績;2018-06-21T14:00:00+09:00;254309
実績;2018-06-21T15:00:00+09:00;265049
実績;2018-06-21T16:00:00+09:00;271573
実績;2018-06-21T17:00:00+09:00;289082
実績;2018-06-21T18:00:00+09:00;323629
実績;2018-06-21T19:00:00+09:00;345588
実績;2018-06-21T20:00:00+09:00;458068
実績;2018-06-21T21:00:00+09:00;579909
実績;2018-06-21T22:00:00+09:00;635941
実績;2018-06-21T23:00:00+09:00;568016
実績;2018-06-22T00:00:00+09:00;400025
実績;2018-06-22T01:00:00+09:00;250907
実績;2018-06-22T02:00:00+09:00;150109
実績;2018-06-22T03:00:00+09:00;92892
実績;2018-06-22T04:00:00+09:00;68932
実績;2018-06-22T05:00:00+09:00;82649
実績;2018-06-22T06:00:00+09:00;126467
実績;2018-06-22T07:00:00+09:00;169095
実績;2018-06-22T08:00:00+09:00;202125
実績;2018-06-22T09:00:00+09:00;185339
実績;2018-06-22T10:00:00+09:00;195320
実績;2018-06-22T11:00:00+09:00;207375
実績;2018-06-22T12:00:00+09:00;283050
実績;2018-06-22T13:00:00+09:00;246879
実績;2018-06-22T14:00:00+09:00;235672
実績;2018-06-22T15:00:00+09:00;237199
実績;2018-06-22T16:00:00+09:00;242791
実績;2018-06-22T17:00:00+09:00;259363
実績;2018-06-22T18:00:00+09:00;293760
実績;2018-06-22T19:00:00+09:00;312503
実績;2018-06-22T20:00:00+09:00;402616
実績;2018-06-22T21:00:00+09:00;485873
実績;2018-06-22T22:00:00+09:00;491946
実績;2018-06-22T23:00:00+09:00;513411
実績;2018-06-23T00:00:00+09:00;399336
実績;2018-06-23T01:00:00+09:00;253558
実績;2018-06-23T02:00:00+09:00;158429
実績;2018-06-23T03:00:00+09:00;95794
実績;2018-06-23T04:00:00+09:00;69985
実績;2018-06-23T05:00:00+09:00;84297
実績;2018-06-23T06:00:00+09:00;132238
実績;2018-06-23T07:00:00+09:00;179085
実績;2018-06-23T08:00:00+09:00;235080
実績;2018-06-23T09:00:00+09:00;264710
実績;2018-06-23T10:00:00+09:00;293555
実績;2018-06-23T11:00:00+09:00;305987
実績;2018-06-23T12:00:00+09:00;318691
実績;2018-06-23T13:00:00+09:00;376616
実績;2018-06-23T14:00:00+09:00;352239
実績;2018-06-23T15:00:00+09:00;369274
実績;2018-06-23T16:00:00+09:00;387395
実績;2018-06-23T17:00:00+09:00;407162
実績;2018-06-23T18:00:00+09:00;385660
実績;2018-06-23T19:00:00+09:00;376124
実績;2018-06-23T20:00:00+09:00;490465
実績;2018-06-23T21:00:00+09:00;597901
実績;2018-06-23T22:00:00+09:00;653813
実績;2018-06-23T23:00:00+09:00;577278
実績;2018-06-24T00:00:00+09:00;453215
実績;2018-06-24T01:00:00+09:00;312339
実績;2018-06-24T02:00:00+09:00;193994
実績;2018-06-24T03:00:00+09:00;116185
実績;2018-06-24T04:00:00+09:00;83737
実績;2018-06-24T05:00:00+09:00;91658
実績;2018-06-24T06:00:00+09:00;135669
実績;2018-06-24T07:00:00+09:00;196779
実績;2018-06-24T08:00:00+09:00;256927
実績;2018-06-24T09:00:00+09:00;296590
実績;2018-06-24T10:00:00+09:00;324824
実績;2018-06-24T11:00:00+09:00;331691
実績;2018-06-24T12:00:00+09:00;338027
実績;2018-06-24T13:00:00+09:00;366311
実績;2018-06-24T14:00:00+09:00;378624
実績;2018-06-24T15:00:00+09:00;395083
実績;2018-06-24T16:00:00+09:00;420031
実績;2018-06-24T17:00:00+09:00;437817
実績;2018-06-24T18:00:00+09:00;453023
実績;2018-06-24T19:00:00+09:00;439864
実績;2018-06-24T20:00:00+09:00;536283
実績;2018-06-24T21:00:00+09:00;646048
実績;2018-06-24T22:00:00+09:00;712248
実績;2018-06-24T23:00:00+09:00;653488
実績;2018-06-25T00:00:00+09:00;390709
実績;2018-06-25T01:00:00+09:00;251437
実績;2018-06-25T02:00:00+09:00;199517
実績;2018-06-25T03:00:00+09:00;107073
実績;2018-06-25T04:00:00+09:00;68356
実績;2018-06-25T05:00:00+09:00;69782
実績;2018-06-25T06:00:00+09:00;107637
実績;2018-06-25T07:00:00+09:00;161172
実績;2018-06-25T08:00:00+09:00;189531
実績;2018-06-25T09:00:00+09:00;182181
実績;2018-06-25T10:00:00+09:00;200053
実績;2018-06-25T11:00:00+09:00;208908
実績;2018-06-25T12:00:00+09:00;297427
実績;2018-06-25T13:00:00+09:00;255033
実績;2018-06-25T14:00:00+09:00;238215
実績;2018-06-25T15:00:00+09:00;247691
実績;2018-06-25T16:00:00+09:00;252409
実績;2018-06-25T17:00:00+09:00;279655
実績;2018-06-25T18:00:00+09:00;319136
実績;2018-06-25T19:00:00+09:00;394415
実績;2018-06-25T20:00:00+09:00;465097
実績;2018-06-25T21:00:00+09:00;558725
実績;2018-06-25T22:00:00+09:00;599595
実績;2018-06-25T23:00:00+09:00;533067
実績;2018-06-26T00:00:00+09:00;404445
実績;2018-06-26T01:00:00+09:00;243769
実績;2018-06-26T02:00:00+09:00;141630
実績;2018-06-26T03:00:00+09:00;87273
実績;2018-06-26T04:00:00+09:00;67407
実績;2018-06-26T05:00:00+09:00;78557
実績;2018-06-26T06:00:00+09:00;121491
実績;2018-06-26T07:00:00+09:00;174102
実績;2018-06-26T08:00:00+09:00;206927
実績;2018-06-26T09:00:00+09:00;189941
実績;2018-06-26T10:00:00+09:00;201546
実績;2018-06-26T11:00:00+09:00;214139
実績;2018-06-26T12:00:00+09:00;306499
実績;2018-06-26T13:00:00+09:00;256006
実績;2018-06-26T14:00:00+09:00;244243
実績;2018-06-26T15:00:00+09:00;250206
実績;2018-06-26T16:00:00+09:00;257201
実績;2018-06-26T17:00:00+09:00;272353
実績;2018-06-26T18:00:00+09:00;311834
実績;2018-06-26T19:00:00+09:00;338851
実績;2018-06-26T20:00:00+09:00;445499
実績;2018-06-26T21:00:00+09:00;545222
実績;2018-06-26T22:00:00+09:00;761720
実績;2018-06-26T23:00:00+09:00;640045
実績;2018-06-27T00:00:00+09:00;416374
実績;2018-06-27T01:00:00+09:00;274748
実績;2018-06-27T02:00:00+09:00;165380
実績;2018-06-27T03:00:00+09:00;107362
実績;2018-06-27T04:00:00+09:00;76923
実績;2018-06-27T05:00:00+09:00;86486
実績;2018-06-27T06:00:00+09:00;131109
実績;2018-06-27T07:00:00+09:00;178757
実績;2018-06-27T08:00:00+09:00;211786
実績;2018-06-27T09:00:00+09:00;196470
実績;2018-06-27T10:00:00+09:00;206547
実績;2018-06-27T11:00:00+09:00;211232
実績;2018-06-27T12:00:00+09:00;291804
実績;2018-06-27T13:00:00+09:00;253268
実績;2018-06-27T14:00:00+09:00;239049
実績;2018-06-27T15:00:00+09:00;253497
実績;2018-06-27T16:00:00+09:00;248962
実績;2018-06-27T17:00:00+09:00;268479
実績;2018-06-27T18:00:00+09:00;303697
実績;2018-06-27T19:00:00+09:00;332093
実績;2018-06-27T20:00:00+09:00;451283
実績;2018-06-27T21:00:00+09:00;537686
実績;2018-06-27T22:00:00+09:00;573872
実績;2018-06-27T23:00:00+09:00;524456
実績;2018-06-28T00:00:00+09:00;346546
実績;2018-06-28T01:00:00+09:00;223486
実績;2018-06-28T02:00:00+09:00;136475
実績;2018-06-28T03:00:00+09:00;85823
実績;2018-06-28T04:00:00+09:00;63987
実績;2018-06-28T05:00:00+09:00;71186
実績;2018-06-28T06:00:00+09:00;106653
実績;2018-06-28T07:00:00+09:00;158995
実績;2018-06-28T08:00:00+09:00;195545
実績;2018-06-28T09:00:00+09:00;181775
実績;2018-06-28T10:00:00+09:00;195585
実績;2018-06-28T11:00:00+09:00;204307
実績;2018-06-28T12:00:00+09:00;279866
実績;2018-06-28T13:00:00+09:00;241958
実績;2018-06-28T14:00:00+09:00;231522
実績;2018-06-28T15:00:00+09:00;251049
実績;2018-06-28T16:00:00+09:00;248249
実績;2018-06-28T17:00:00+09:00;265733
実績;2018-06-28T18:00:00+09:00;298949
実績;2018-06-28T19:00:00+09:00;316847
実績;2018-06-28T20:00:00+09:00;410587
実績;2018-06-28T21:00:00+09:00;507775
実績;2018-06-28T22:00:00+09:00;508895
実績;2018-06-28T23:00:00+09:00;406571
実績;2018-06-29T00:00:00+09:00;292673
実績;2018-06-29T01:00:00+09:00;242273
実績;2018-06-29T02:00:00+09:00;135464
実績;2018-06-29T03:00:00+09:00;81871
実績;2018-06-29T04:00:00+09:00;57171
実績;2018-06-29T05:00:00+09:00;62251
実績;2018-06-29T06:00:00+09:00;99106
実績;2018-06-29T07:00:00+09:00;138111
実績;2018-06-29T08:00:00+09:00;172386
実績;2018-06-29T09:00:00+09:00;163443
実績;2018-06-29T10:00:00+09:00;176635
実績;2018-06-29T11:00:00+09:00;181053
実績;2018-06-29T12:00:00+09:00;247516
実績;2018-06-29T13:00:00+09:00;222118
実績;2018-06-29T14:00:00+09:00;215083
実績;2018-06-29T15:00:00+09:00;221301
実績;2018-06-29T16:00:00+09:00;220587
実績;2018-06-29T17:00:00+09:00;233641
実績;2018-06-29T18:00:00+09:00;262170
実績;2018-06-29T19:00:00+09:00;280009
実績;2018-06-29T20:00:00+09:00;357117
実績;2018-06-29T21:00:00+09:00;438494
実績;2018-06-29T22:00:00+09:00;481204
実績;2018-06-29T23:00:00+09:00;443981
実績;2018-06-30T00:00:00+09:00;330565
実績;2018-06-30T01:00:00+09:00;219620
実績;2018-06-30T02:00:00+09:00;133060
実績;2018-06-30T03:00:00+09:00;86897
実績;2018-06-30T04:00:00+09:00;64279
実績;2018-06-30T05:00:00+09:00;77926
実績;2018-06-30T06:00:00+09:00;124855
実績;2018-06-30T07:00:00+09:00;157851
実績;2018-06-30T08:00:00+09:00;202582
実績;2018-06-30T09:00:00+09:00;222823
実績;2018-06-30T10:00:00+09:00;251833
実績;2018-06-30T11:00:00+09:00;258808
実績;2018-06-30T12:00:00+09:00;268160
実績;2018-06-30T13:00:00+09:00;306393
実績;2018-06-30T14:00:00+09:00;300448
実績;2018-06-30T15:00:00+09:00;308324
実績;2018-06-30T16:00:00+09:00;323958
実績;2018-06-30T17:00:00+09:00;352854
実績;2018-06-30T18:00:00+09:00;324794
実績;2018-06-30T19:00:00+09:00;311032
実績;2018-06-30T20:00:00+09:00;408741
実績;2018-06-30T21:00:00+09:00;478225
実績;2018-06-30T22:00:00+09:00;490089
実績;2018-06-30T23:00:00+09:00;493091
実績;2018-07-01T00:00:00+09:00;388946
実績;2018-07-01T01:00:00+09:00;281598
実績;2018-07-01T02:00:00+09:00;168805
実績;2018-07-01T03:00:00+09:00;107368
実績;2018-07-01T04:00:00+09:00;74408
実績;2018-07-01T05:00:00+09:00;81516
実績;2018-07-01T06:00:00+09:00;123578
実績;2018-07-01T07:00:00+09:00;167765
実績;2018-07-01T08:00:00+09:00;228757
実績;2018-07-01T09:00:00+09:00;268774
実績;2018-07-01T10:00:00+09:00;295935
実績;2018-07-01T11:00:00+09:00;305032
実績;2018-07-01T12:00:00+09:00;297859
実績;2018-07-01T13:00:00+09:00;330970
実績;2018-07-01T14:00:00+09:00;352828
実績;2018-07-01T15:00:00+09:00;376491
実績;2018-07-01T16:00:00+09:00;386751
実績;2018-07-01T17:00:00+09:00;397929
実績;2018-07-01T18:00:00+09:00;410385
実績;2018-07-01T19:00:00+09:00;390575
実績;2018-07-01T20:00:00+09:00;478322
実績;2018-07-01T21:00:00+09:00;590295
実績;2018-07-01T22:00:00+09:00;653994
実績;2018-07-01T23:00:00+09:00;563360
実績;2018-07-02T00:00:00+09:00;405660
実績;2018-07-02T01:00:00+09:00;235205
実績;2018-07-02T02:00:00+09:00;146264
実績;2018-07-02T03:00:00+09:00;94106
実績;2018-07-02T04:00:00+09:00;64672
実績;2018-07-02T05:00:00+09:00;70693
実績;2018-07-02T06:00:00+09:00;112376
実績;2018-07-02T07:00:00+09:00;165354
実績;2018-07-02T08:00:00+09:00;190378
実績;2018-07-02T09:00:00+09:00;179727
実績;2018-07-02T10:00:00+09:00;196052
実績;2018-07-02T11:00:00+09:00;210733
実績;2018-07-02T12:00:00+09:00;296313
実績;2018-07-02T13:00:00+09:00;253182
実績;2018-07-02T14:00:00+09:00;246626
実績;2018-07-02T15:00:00+09:00;245471
実績;2018-07-02T16:00:00+09:00;240925
実績;2018-07-02T17:00:00+09:00;272229
実績;2018-07-02T18:00:00+09:00;311749
実績;2018-07-02T19:00:00+09:00;331658
実績;2018-07-02T20:00:00+09:00;425461
実績;2018-07-02T21:00:00+09:00;514593
実績;2018-07-02T22:00:00+09:00;592875
実績;2018-07-02T23:00:00+09:00;518493
実績;2018-07-03T00:00:00+09:00;358394
実績;2018-07-03T01:00:00+09:00;212277
実績;2018-07-03T02:00:00+09:00;134788
実績;2018-07-03T03:00:00+09:00;84262
実績;2018-07-03T04:00:00+09:00;60805
実績;2018-07-03T05:00:00+09:00;98751
実績;2018-07-03T06:00:00+09:00;115747
実績;2018-07-03T07:00:00+09:00;153247
実績;2018-07-03T08:00:00+09:00;183920
実績;2018-07-03T09:00:00+09:00;176778
実績;2018-07-03T10:00:00+09:00;192371
実績;2018-07-03T11:00:00+09:00;201501
実績;2018-07-03T12:00:00+09:00;291877
実績;2018-07-03T13:00:00+09:00;244743
