"Title:","'web224suu - CPU Usage'"
"Vertical Label:","'percent'"
"Start Date:","2018-06-12 20:15:00"
"End Date:","2018-06-12 20:15:00"
"Step:","300"
"Total Rows:","8929"
"Graph ID:","10354"
"Host ID:","1026"
""
"Date","System","User","Nice","IOwait","Idle","Total"
"2018-06-12 20:15:00","5.4599300106e+00","2.3689037614e+01","0.0000000000e+00","1.6219027880e-02","7.0834813347e+01","1.0000000000e+02"
"2018-06-12 20:20:00","5.7848994983e+00","2.4936798648e+01","0.0000000000e+00","1.2576583358e-02","6.9265725271e+01","1.0000000000e+02"
"2018-06-12 20:25:00","5.8829187907e+00","2.5630334869e+01","0.0000000000e+00","8.3180889794e-03","6.8478428251e+01","1.0000000000e+02"
"2018-06-12 20:30:00","5.8089350308e+00","2.5613948791e+01","0.0000000000e+00","9.5710450055e-03","6.8567545134e+01","1.0000000000e+02"
"2018-06-12 20:35:00","6.2032728328e+00","2.7256824725e+01","0.0000000000e+00","1.1887831460e-02","6.6528014610e+01","1.0000000000e+02"
"2018-06-12 20:40:00","6.0103216873e+00","2.6457617018e+01","0.0000000000e+00","1.0368244534e-02","6.7521693050e+01","1.0000000000e+02"
"2018-06-12 20:45:00","6.0175402149e+00","2.6174846811e+01","0.0000000000e+00","1.0361540013e-02","6.7797251435e+01","1.0000000000e+02"
"2018-06-12 20:50:00","6.1229805745e+00","2.6502807864e+01","0.0000000000e+00","8.9719750600e-03","6.7365239587e+01","1.0000000000e+02"
"2018-06-12 20:55:00","6.2454027242e+00","2.7222445366e+01","0.0000000000e+00","9.7683077077e-03","6.6522383602e+01","1.0000000000e+02"
"2018-06-12 21:00:00","6.8291111397e+00","2.9934805534e+01","0.0000000000e+00","1.1937673793e-02","6.3224145652e+01","1.0000000000e+02"
"2018-06-12 21:05:00","6.9048989681e+00","3.0051106989e+01","0.0000000000e+00","1.2316311586e-02","6.3031677732e+01","1.0000000000e+02"
"2018-06-12 21:10:00","6.4337725887e+00","2.8034052041e+01","0.0000000000e+00","1.3681860483e-02","6.5518493509e+01","1.0000000000e+02"
