"Title:","'web222suu - CPU Usage'"
"Vertical Label:","'percent'"
"Start Date:","2018-06-12 20:15:00"
"End Date:","2018-06-12 20:15:00"
"Step:","300"
"Total Rows:","8929"
"Graph ID:","5491"
"Host ID:","504"
""
"Date","System","User","Nice","IOwait","Idle","Total"
"2018-06-12 20:15:00","5.2131091719e+00","2.2647698010e+01","0.0000000000e+00","1.1452539836e-02","7.2127740278e+01","1.0000000000e+02"
"2018-06-12 20:20:00","5.4393705764e+00","2.3712955100e+01","0.0000000000e+00","9.6452475283e-03","7.0838029076e+01","1.0000000000e+02"
"2018-06-12 20:25:00","5.6774042713e+00","2.4862887626e+01","0.0000000000e+00","8.2029605862e-03","6.9451505142e+01","1.0000000000e+02"
"2018-06-12 20:30:00","5.4561473797e+00","2.3887631847e+01","0.0000000000e+00","6.5916464239e-03","7.0649629127e+01","1.0000000000e+02"
"2018-06-12 20:35:00","5.5745342730e+00","2.4585456281e+01","0.0000000000e+00","6.6658516258e-03","6.9833343594e+01","1.0000000000e+02"
"2018-06-12 20:40:00","5.5114854961e+00","2.4098672732e+01","0.0000000000e+00","7.8989154741e-03","7.0381942856e+01","1.0000000000e+02"
"2018-06-12 20:45:00","5.5060162133e+00","2.4287964732e+01","0.0000000000e+00","6.1625984420e-03","7.0199856456e+01","1.0000000000e+02"
"2018-06-12 20:50:00","5.7863108183e+00","2.5418439590e+01","0.0000000000e+00","6.9358511300e-03","6.8788313741e+01","1.0000000000e+02"
"2018-06-12 20:55:00","5.8015025186e+00","2.5369675789e+01","0.0000000000e+00","7.1581121425e-03","6.8821663580e+01","1.0000000000e+02"
"2018-06-12 21:00:00","6.4719508564e+00","2.8364948151e+01","0.0000000000e+00","8.5666273866e-03","6.5154534365e+01","1.0000000000e+02"
"2018-06-12 21:05:00","6.4362571680e+00","2.8278800726e+01","0.0000000000e+00","1.2008794007e-02","6.5272933312e+01","1.0000000000e+02"
"2018-06-12 21:10:00","6.0592944091e+00","2.6447327031e+01","0.0000000000e+00","1.1921360854e-02","6.7481457199e+01","1.0000000000e+02"
