"Title:","'est216suu - CPU Usage'"
"Vertical Label:","'percent'"
"Start Date:","2018-06-12 20:10:00"
"End Date:","2018-06-12 20:10:00"
"Step:","300"
"Total Rows:","8929"
"Graph ID:","11004"
"Host ID:","1075"
""
"Date","System","User","Nice","IOwait","Idle","Total"
"2018-06-12 20:10:00","1.9443123788e+00","2.4361571978e+01","0.0000000000e+00","3.5009281772e-01","7.3344022825e+01","1.0000000000e+02"
"2018-06-12 20:15:00","1.8946991915e+00","2.5341620201e+01","0.0000000000e+00","2.6212986345e-01","7.2501550744e+01","1.0000000000e+02"
"2018-06-12 20:20:00","1.9142174526e+00","2.3403755668e+01","0.0000000000e+00","1.5483408905e-01","7.4527192790e+01","1.0000000000e+02"
"2018-06-12 20:25:00","1.9338419697e+00","2.3873761729e+01","0.0000000000e+00","9.1743798045e-02","7.4100652504e+01","1.0000000000e+02"
"2018-06-12 20:30:00","1.9483225631e+00","2.3589862424e+01","0.0000000000e+00","8.7144545378e-02","7.4374670467e+01","1.0000000000e+02"
"2018-06-12 20:35:00","1.8876897178e+00","2.3301904517e+01","0.0000000000e+00","6.0195392478e-02","7.4750210373e+01","1.0000000000e+02"
"2018-06-12 20:40:00","1.9518182611e+00","2.4171956688e+01","0.0000000000e+00","8.7125266801e-02","7.3789099784e+01","1.0000000000e+02"
"2018-06-12 20:45:00","2.0932464104e+00","2.5289267699e+01","0.0000000000e+00","8.6483289770e-02","7.2531002601e+01","1.0000000000e+02"
"2018-06-12 20:50:00","1.9744066786e+00","2.4391408336e+01","0.0000000000e+00","8.7635446467e-02","7.3546549539e+01","1.0000000000e+02"
"2018-06-12 20:55:00","2.0103074691e+00","2.4963999385e+01","0.0000000000e+00","8.3231351207e-02","7.2942461795e+01","1.0000000000e+02"
"2018-06-12 21:00:00","2.2361971871e+00","2.7236037169e+01","0.0000000000e+00","6.1707415422e-02","7.0466058229e+01","1.0000000000e+02"
"2018-06-12 21:05:00","2.2350756171e+00","2.6833244741e+01","0.0000000000e+00","1.0610354241e-01","7.0825576100e+01","1.0000000000e+02"
"2018-06-12 21:10:00","1.9606583329e+00","2.4062806317e+01","0.0000000000e+00","7.1847237062e-02","7.3904688113e+01","1.0000000000e+02"
"2018-06-12 21:15:00","2.1301391208e+00","2.5512894919e+01","0.0000000000e+00","7.4807377052e-02","7.2282158583e+01","1.0000000000e+02"
"2018-06-12 21:20:00","2.2070667996e+00","2.7391809542e+01","0.0000000000e+00","9.3873213650e-02","7.0307250444e+01","1.0000000000e+02"
"2018-06-12 21:25:00","2.1296057799e+00","2.5979836988e+01","0.0000000000e+00","1.1417035043e-01","7.1776386882e+01","1.0000000000e+02"
"2018-06-12 21:30:00","2.1676472715e+00","2.6336464670e+01","0.0000000000e+00","1.1938538904e-01","7.1376502669e+01","1.0000000000e+02"
"2018-06-12 21:35:00","2.2427367710e+00","2.7904623223e+01","0.0000000000e+00","8.7999361129e-02","6.9764640645e+01","1.0000000000e+02"
"2018-06-12 21:40:00","2.1927198552e+00","2.6710840429e+01","0.0000000000e+00","9.0863730890e-02","7.1005575985e+01","1.0000000000e+02"
"2018-06-12 21:45:00","2.2644623579e+00","2.7613036515e+01","0.0000000000e+00","1.1976133660e-01","7.0002739791e+01","1.0000000000e+02"
"2018-06-12 21:50:00","2.3816524248e+00","2.8870894234e+01","0.0000000000e+00","1.6967474022e-01","6.8577778601e+01","1.0000000000e+02"
"2018-06-12 21:55:00","2.3972915161e+00","2.9002010777e+01","0.0000000000e+00","1.4740611581e-01","6.8453291591e+01","1.0000000000e+02"
"2018-06-12 22:00:00","2.4846828613e+00","3.0008090606e+01","0.0000000000e+00","1.4417735776e-01","6.7363049175e+01","1.0000000000e+02"
"2018-06-12 22:05:00","2.3695659282e+00","2.8067465894e+01","0.0000000000e+00","1.4316280850e-01","6.9419805369e+01","1.0000000000e+02"
"2018-06-12 22:10:00","2.3213989781e+00","2.7983076119e+01","0.0000000000e+00","1.5064883413e-01","6.9544876068e+01","1.0000000000e+02"
"2018-06-12 22:15:00","2.3861621072e+00","2.8609631403e+01","0.0000000000e+00","1.1178879045e-01","6.8892417700e+01","1.0000000000e+02"
"2018-06-12 22:20:00","2.4633777348e+00","3.0177009753e+01","0.0000000000e+00","1.1736261029e-01","6.7242249902e+01","1.0000000000e+02"
"2018-06-12 22:25:00","2.3865237326e+00","2.8384837949e+01","0.0000000000e+00","9.1167035721e-02","6.9137471282e+01","1.0000000000e+02"
"2018-06-12 22:30:00","2.4536468253e+00","2.9478464807e+01","0.0000000000e+00","1.1821470837e-01","6.7949673659e+01","1.0000000000e+02"
"2018-06-12 22:35:00","2.3793844543e+00","2.8960554243e+01","0.0000000000e+00","9.8547641383e-02","6.8561513661e+01","1.0000000000e+02"
"2018-06-12 22:40:00","2.4440617876e+00","2.9527449281e+01","0.0000000000e+00","1.2261460555e-01","6.7905874326e+01","1.0000000000e+02"
"2018-06-12 22:45:00","2.4338247440e+00","2.9066574950e+01","0.0000000000e+00","1.0666414791e-01","6.8392936158e+01","1.0000000000e+02"
"2018-06-12 22:50:00","2.4079591367e+00","2.8919615112e+01","0.0000000000e+00","1.0562052114e-01","6.8566805230e+01","1.0000000000e+02"
"2018-06-12 22:55:00","2.4133750869e+00","2.8641739981e+01","0.0000000000e+00","6.6751128123e-02","6.8878133804e+01","1.0000000000e+02"
"2018-06-12 23:00:00","2.4474963313e+00","2.9681131986e+01","0.0000000000e+00","9.6488599912e-02","6.7774883083e+01","1.0000000000e+02"
"2018-06-12 23:05:00","2.5453255415e+00","2.9805394956e+01","0.0000000000e+00","2.3306039539e-01","6.7416219107e+01","1.0000000000e+02"
"2018-06-12 23:10:00","2.3886527393e+00","2.9515991882e+01","0.0000000000e+00","5.3575685817e-01","6.7559598520e+01","1.0000000000e+02"
"2018-06-12 23:15:00","2.3179504499e+00","2.8559042629e+01","0.0000000000e+00","1.0045027012e-01","6.9022556651e+01","1.0000000000e+02"
"2018-06-12 23:20:00","2.3773849074e+00","2.9148687017e+01","0.0000000000e+00","6.5433088193e-02","6.8408494987e+01","1.0000000000e+02"
"2018-06-12 23:25:00","2.2733837996e+00","2.8042684045e+01","0.0000000000e+00","8.9571441397e-02","6.9594360714e+01","1.0000000000e+02"
"2018-06-12 23:30:00","2.2420785310e+00","2.7265075914e+01","0.0000000000e+00","7.8375673889e-02","7.0414469881e+01","1.0000000000e+02"
"2018-06-12 23:35:00","2.3180254702e+00","2.8343997597e+01","0.0000000000e+00","9.5539172837e-02","6.9242437760e+01","1.0000000000e+02"
"2018-06-12 23:40:00","2.3057970364e+00","2.9075317268e+01","0.0000000000e+00","7.4573723955e-02","6.8544311971e+01","1.0000000000e+02"
"2018-06-12 23:45:00","2.3549699828e+00","2.8575283478e+01","0.0000000000e+00","6.6782629756e-02","6.9002963910e+01","1.0000000000e+02"
"2018-06-12 23:50:00","2.1019779667e+00","2.5318671215e+01","0.0000000000e+00","5.9266801374e-02","7.2520084017e+01","1.0000000000e+02"
"2018-06-12 23:55:00","2.0903938567e+00","2.5161559930e+01","0.0000000000e+00","6.5188366275e-02","7.2682857847e+01","1.0000000000e+02"
"2018-06-13 00:00:00","2.0885696788e+00","2.5422584951e+01","0.0000000000e+00","7.8689416782e-02","7.2410155953e+01","1.0000000000e+02"
"2018-06-13 00:05:00","2.0316809265e+00","2.4025348247e+01","0.0000000000e+00","6.3981757997e-02","7.3878989068e+01","1.0000000000e+02"
"2018-06-13 00:10:00","1.9491766978e+00","2.3127937640e+01","0.0000000000e+00","7.3360333553e-02","7.4849525329e+01","1.0000000000e+02"
"2018-06-13 00:15:00","1.8816183847e+00","2.2689267440e+01","0.0000000000e+00","7.1580051735e-02","7.5357534124e+01","1.0000000000e+02"
"2018-06-13 00:20:00","1.8617203981e+00","2.2332874577e+01","0.0000000000e+00","7.3155531722e-02","7.5732249493e+01","1.0000000000e+02"
"2018-06-13 00:25:00","1.8074421228e+00","2.1685016614e+01","0.0000000000e+00","7.3189300465e-02","7.6434351963e+01","1.0000000000e+02"
"2018-06-13 00:30:00","1.7240077542e+00","2.0339540339e+01","0.0000000000e+00","5.8606245809e-02","7.7877845661e+01","1.0000000000e+02"
"2018-06-13 00:35:00","1.7385792553e+00","2.0685084704e+01","0.0000000000e+00","5.6277172022e-02","7.7520058868e+01","1.0000000000e+02"
"2018-06-13 00:40:00","1.6559154845e+00","1.9510965731e+01","0.0000000000e+00","8.1348807293e-02","7.8751769978e+01","1.0000000000e+02"
"2018-06-13 00:45:00","1.7431782431e+00","2.0301937025e+01","0.0000000000e+00","7.6182916721e-02","7.7878701815e+01","1.0000000000e+02"
"2018-06-13 00:50:00","1.7192138518e+00","2.0484838434e+01","0.0000000000e+00","4.4866619309e-02","7.7751081095e+01","1.0000000000e+02"
"2018-06-13 00:55:00","1.6388463245e+00","1.9419002853e+01","0.0000000000e+00","3.8596966328e-02","7.8903553856e+01","1.0000000000e+02"
"2018-06-13 01:00:00","1.5908017034e+00","1.9098741182e+01","0.0000000000e+00","6.0706093726e-02","7.9249751021e+01","1.0000000000e+02"
"2018-06-13 01:05:00","1.5905903286e+00","1.8990971132e+01","0.0000000000e+00","6.3847250326e-02","7.9354591289e+01","1.0000000000e+02"
"2018-06-13 01:10:00","1.5573931960e+00","1.8364140256e+01","0.0000000000e+00","4.7872290856e-02","8.0030594258e+01","1.0000000000e+02"
"2018-06-13 01:15:00","1.4582276499e+00","1.7097790722e+01","0.0000000000e+00","7.3904361686e-02","8.1370077267e+01","1.0000000000e+02"
"2018-06-13 01:20:00","1.4284293573e+00","1.6286412384e+01","0.0000000000e+00","4.9415812538e-02","8.2235742446e+01","1.0000000000e+02"
