Series;Time;Value
実績;2018-06-30T02:00:00+09:00;34802
実績;2018-06-30T03:00:00+09:00;22294
実績;2018-06-30T04:00:00+09:00;17167
実績;2018-06-30T05:00:00+09:00;19482
実績;2018-06-30T06:00:00+09:00;28988
実績;2018-06-30T07:00:00+09:00;37559
実績;2018-06-30T08:00:00+09:00;62851
実績;2018-06-30T09:00:00+09:00;102759
実績;2018-06-30T10:00:00+09:00;130018
実績;2018-06-30T11:00:00+09:00;141290
実績;2018-06-30T12:00:00+09:00;122630
実績;2018-06-30T13:00:00+09:00;132308
実績;2018-06-30T14:00:00+09:00;143770
実績;2018-06-30T15:00:00+09:00;149215
実績;2018-06-30T16:00:00+09:00;155176
実績;2018-06-30T17:00:00+09:00;153387
実績;2018-06-30T18:00:00+09:00;131406
実績;2018-06-30T19:00:00+09:00;112072
実績;2018-06-30T20:00:00+09:00;121251
実績;2018-06-30T21:00:00+09:00;137596
実績;2018-06-30T22:00:00+09:00;138853
実績;2018-06-30T23:00:00+09:00;122308
実績;2018-07-01T00:00:00+09:00;89993
実績;2018-07-01T01:00:00+09:00;63200
実績;2018-07-01T02:00:00+09:00;44426
実績;2018-07-01T03:00:00+09:00;25744
実績;2018-07-01T04:00:00+09:00;17340
実績;2018-07-01T05:00:00+09:00;19862
実績;2018-07-01T06:00:00+09:00;28551
実績;2018-07-01T07:00:00+09:00;40325
実績;2018-07-01T08:00:00+09:00;64428
実績;2018-07-01T09:00:00+09:00;104926
実績;2018-07-01T10:00:00+09:00;128793
実績;2018-07-01T11:00:00+09:00;135936
実績;2018-07-01T12:00:00+09:00;121836
実績;2018-07-01T13:00:00+09:00;129413
実績;2018-07-01T14:00:00+09:00;142277
実績;2018-07-01T15:00:00+09:00;151851
実績;2018-07-01T16:00:00+09:00;158802
実績;2018-07-01T17:00:00+09:00;158469
実績;2018-07-01T18:00:00+09:00;146132
実績;2018-07-01T19:00:00+09:00;123994
実績;2018-07-01T20:00:00+09:00;135527
実績;2018-07-01T21:00:00+09:00;154622
実績;2018-07-01T22:00:00+09:00;168275
実績;2018-07-01T23:00:00+09:00;136167
実績;2018-07-02T00:00:00+09:00;95548
実績;2018-07-02T01:00:00+09:00;56231
実績;2018-07-02T02:00:00+09:00;39167
実績;2018-07-02T03:00:00+09:00;26491
実績;2018-07-02T04:00:00+09:00;20824
実績;2018-07-02T05:00:00+09:00;21717
実績;2018-07-02T06:00:00+09:00;28923
実績;2018-07-02T07:00:00+09:00;39997
実績;2018-07-02T08:00:00+09:00;63747
実績;2018-07-02T09:00:00+09:00;108726
実績;2018-07-02T10:00:00+09:00;151447
実績;2018-07-02T11:00:00+09:00;175574
実績;2018-07-02T12:00:00+09:00;183984
実績;2018-07-02T13:00:00+09:00;167100
実績;2018-07-02T14:00:00+09:00;179480
実績;2018-07-02T15:00:00+09:00;189993
実績;2018-07-02T16:00:00+09:00;189600
実績;2018-07-02T17:00:00+09:00;180266
実績;2018-07-02T18:00:00+09:00;143802
実績;2018-07-02T19:00:00+09:00;114538
実績;2018-07-02T20:00:00+09:00;117776
実績;2018-07-02T21:00:00+09:00;135341
実績;2018-07-02T22:00:00+09:00;143594
実績;2018-07-02T23:00:00+09:00;117229
実績;2018-07-03T00:00:00+09:00;78928
実績;2018-07-03T01:00:00+09:00;50209
実績;2018-07-03T02:00:00+09:00;33637
実績;2018-07-03T03:00:00+09:00;20193
実績;2018-07-03T04:00:00+09:00;18158
実績;2018-07-03T05:00:00+09:00;26037
実績;2018-07-03T06:00:00+09:00;30961
実績;2018-07-03T07:00:00+09:00;37616
実績;2018-07-03T08:00:00+09:00;62305
実績;2018-07-03T09:00:00+09:00;106846
実績;2018-07-03T10:00:00+09:00;146694
実績;2018-07-03T11:00:00+09:00;162836
実績;2018-07-03T12:00:00+09:00;171196
実績;2018-07-03T13:00:00+09:00;160186
実績;2018-07-03T14:00:00+09:00;167526
実績;2018-07-03T15:00:00+09:00;183432
実績;2018-07-03T16:00:00+09:00;187296
実績;2018-07-03T17:00:00+09:00;168465
実績;2018-07-03T18:00:00+09:00;137572
実績;2018-07-03T19:00:00+09:00;109194
実績;2018-07-03T20:00:00+09:00;122598
実績;2018-07-03T21:00:00+09:00;138530
実績;2018-07-03T22:00:00+09:00;139267
実績;2018-07-03T23:00:00+09:00;122679
実績;2018-07-04T00:00:00+09:00;80372
実績;2018-07-04T01:00:00+09:00;47550
実績;2018-07-04T02:00:00+09:00;32332
実績;2018-07-04T03:00:00+09:00;21857
実績;2018-07-04T04:00:00+09:00;18031
実績;2018-07-04T05:00:00+09:00;19435
実績;2018-07-04T06:00:00+09:00;27648
実績;2018-07-04T07:00:00+09:00;32996
実績;2018-07-04T08:00:00+09:00;62609
実績;2018-07-04T09:00:00+09:00;101388
実績;2018-07-04T10:00:00+09:00;136396
実績;2018-07-04T11:00:00+09:00;149470
実績;2018-07-04T12:00:00+09:00;160138
実績;2018-07-04T13:00:00+09:00;149309
実績;2018-07-04T14:00:00+09:00;158268
実績;2018-07-04T15:00:00+09:00;165237
実績;2018-07-04T16:00:00+09:00;162192
実績;2018-07-04T17:00:00+09:00;145275
実績;2018-07-04T18:00:00+09:00;124970
実績;2018-07-04T19:00:00+09:00;103688
実績;2018-07-04T20:00:00+09:00;114145
実績;2018-07-04T21:00:00+09:00;133759
実績;2018-07-04T22:00:00+09:00;139634
実績;2018-07-04T23:00:00+09:00;124611
実績;2018-07-05T00:00:00+09:00;80805
実績;2018-07-05T01:00:00+09:00;49828
実績;2018-07-05T02:00:00+09:00;34699
実績;2018-07-05T03:00:00+09:00;22533
実績;2018-07-05T04:00:00+09:00;17897
実績;2018-07-05T05:00:00+09:00;19528
実績;2018-07-05T06:00:00+09:00;26645
実績;2018-07-05T07:00:00+09:00;31670
実績;2018-07-05T08:00:00+09:00;66099
実績;2018-07-05T09:00:00+09:00;116059
実績;2018-07-05T10:00:00+09:00;160475
実績;2018-07-05T11:00:00+09:00;177414
実績;2018-07-05T12:00:00+09:00;177121
実績;2018-07-05T13:00:00+09:00;167177
実績;2018-07-05T14:00:00+09:00;174690
実績;2018-07-05T15:00:00+09:00;190727
実績;2018-07-05T16:00:00+09:00;195185
実績;2018-07-05T17:00:00+09:00;180761
実績;2018-07-05T18:00:00+09:00;144284
実績;2018-07-05T19:00:00+09:00;114478
実績;2018-07-05T20:00:00+09:00;122319
実績;2018-07-05T21:00:00+09:00;139545
実績;2018-07-05T22:00:00+09:00;147388
実績;2018-07-05T23:00:00+09:00;125871
実績;2018-07-06T00:00:00+09:00;82488
実績;2018-07-06T01:00:00+09:00;49719
実績;2018-07-06T02:00:00+09:00;33874
実績;2018-07-06T03:00:00+09:00;23178
実績;2018-07-06T04:00:00+09:00;18219
実績;2018-07-06T05:00:00+09:00;19732
実績;2018-07-06T06:00:00+09:00;25643
実績;2018-07-06T07:00:00+09:00;29992
実績;2018-07-06T08:00:00+09:00;64505
実績;2018-07-06T09:00:00+09:00;113224
実績;2018-07-06T10:00:00+09:00;158894
実績;2018-07-06T11:00:00+09:00;173105
実績;2018-07-06T12:00:00+09:00;171444
実績;2018-07-06T13:00:00+09:00;163873
実績;2018-07-06T14:00:00+09:00;176136
実績;2018-07-06T15:00:00+09:00;178152
実績;2018-07-06T16:00:00+09:00;190824
実績;2018-07-06T17:00:00+09:00;171634
実績;2018-07-06T18:00:00+09:00;139715
実績;2018-07-06T19:00:00+09:00;111361
実績;2018-07-06T20:00:00+09:00;115823
実績;2018-07-06T21:00:00+09:00;126245
実績;2018-07-06T22:00:00+09:00;135025
実績;2018-07-06T23:00:00+09:00;117769
実績;2018-07-07T00:00:00+09:00;83562
実績;2018-07-07T01:00:00+09:00;55054
実績;2018-07-07T02:00:00+09:00;40618
実績;2018-07-07T03:00:00+09:00;23590
実績;2018-07-07T04:00:00+09:00;18428
実績;2018-07-07T05:00:00+09:00;21784
実績;2018-07-07T06:00:00+09:00;28052
実績;2018-07-07T07:00:00+09:00;30155
実績;2018-07-07T08:00:00+09:00;62790
実績;2018-07-07T09:00:00+09:00;105353
実績;2018-07-07T10:00:00+09:00;133294
実績;2018-07-07T11:00:00+09:00;145260
実績;2018-07-07T12:00:00+09:00;127734
実績;2018-07-07T13:00:00+09:00;137384
実績;2018-07-07T14:00:00+09:00;150111
実績;2018-07-07T15:00:00+09:00;143295
実績;2018-07-07T16:00:00+09:00;164932
実績;2018-07-07T17:00:00+09:00;161866
実績;2018-07-07T18:00:00+09:00;146100
実績;2018-07-07T19:00:00+09:00;124424
実績;2018-07-07T20:00:00+09:00;126269
実績;2018-07-07T21:00:00+09:00;147396
実績;2018-07-07T22:00:00+09:00;150201
実績;2018-07-07T23:00:00+09:00;131410
実績;2018-07-08T00:00:00+09:00;99059
実績;2018-07-08T01:00:00+09:00;66318
実績;2018-07-08T02:00:00+09:00;45600
実績;2018-07-08T03:00:00+09:00;27212
実績;2018-07-08T04:00:00+09:00;19245
実績;2018-07-08T05:00:00+09:00;18506
実績;2018-07-08T06:00:00+09:00;29466
実績;2018-07-08T07:00:00+09:00;32224
実績;2018-07-08T08:00:00+09:00;64747
実績;2018-07-08T09:00:00+09:00;107703
実績;2018-07-08T10:00:00+09:00;133929
実績;2018-07-08T11:00:00+09:00;137984
実績;2018-07-08T12:00:00+09:00;122533
実績;2018-07-08T13:00:00+09:00;132275
実績;2018-07-08T14:00:00+09:00;136630
実績;2018-07-08T15:00:00+09:00;155384
実績;2018-07-08T16:00:00+09:00;161089
実績;2018-07-08T17:00:00+09:00;160257
実績;2018-07-08T18:00:00+09:00;150088
実績;2018-07-08T19:00:00+09:00;128067
実績;2018-07-08T20:00:00+09:00;138073
実績;2018-07-08T21:00:00+09:00;161820
実績;2018-07-08T22:00:00+09:00;163161
実績;2018-07-08T23:00:00+09:00;138519
実績;2018-07-09T00:00:00+09:00;93115
実績;2018-07-09T01:00:00+09:00;57488
実績;2018-07-09T02:00:00+09:00;37446
実績;2018-07-09T03:00:00+09:00;23514
実績;2018-07-09T04:00:00+09:00;16773
実績;2018-07-09T05:00:00+09:00;18870
実績;2018-07-09T06:00:00+09:00;25426
実績;2018-07-09T07:00:00+09:00;28105
実績;2018-07-09T08:00:00+09:00;62562
実績;2018-07-09T09:00:00+09:00;111400
実績;2018-07-09T10:00:00+09:00;154619
実績;2018-07-09T11:00:00+09:00;170527
実績;2018-07-09T12:00:00+09:00;176677
実績;2018-07-09T13:00:00+09:00;164583
実績;2018-07-09T14:00:00+09:00;181892
実績;2018-07-09T15:00:00+09:00;185198
実績;2018-07-09T16:00:00+09:00;192613
実績;2018-07-09T17:00:00+09:00;174779
実績;2018-07-09T18:00:00+09:00;143646
実績;2018-07-09T19:00:00+09:00;117204
実績;2018-07-09T20:00:00+09:00;121257
実績;2018-07-09T21:00:00+09:00;142910
実績;2018-07-09T22:00:00+09:00;149812
実績;2018-07-09T23:00:00+09:00;128114
実績;2018-07-10T00:00:00+09:00;85013
実績;2018-07-10T01:00:00+09:00;50264
実績;2018-07-10T02:00:00+09:00;34669
実績;2018-07-10T03:00:00+09:00;23849
実績;2018-07-10T04:00:00+09:00;18608
実績;2018-07-10T05:00:00+09:00;20712
実績;2018-07-10T06:00:00+09:00;27458
実績;2018-07-10T07:00:00+09:00;27869
実績;2018-07-10T08:00:00+09:00;65593
実績;2018-07-10T09:00:00+09:00;111034
実績;2018-07-10T10:00:00+09:00;149465
実績;2018-07-10T11:00:00+09:00;164044
実績;2018-07-10T12:00:00+09:00;175235
実績;2018-07-10T13:00:00+09:00;157291
実績;2018-07-10T14:00:00+09:00;168419
実績;2018-07-10T15:00:00+09:00;180739
実績;2018-07-10T16:00:00+09:00;185137
実績;2018-07-10T17:00:00+09:00;162467
実績;2018-07-10T18:00:00+09:00;133183
実績;2018-07-10T19:00:00+09:00;104826
実績;2018-07-10T20:00:00+09:00;116637
実績;2018-07-10T21:00:00+09:00;129496
実績;2018-07-10T22:00:00+09:00;135546
実績;2018-07-10T23:00:00+09:00;122634
実績;2018-07-11T00:00:00+09:00;79280
実績;2018-07-11T01:00:00+09:00;46547
実績;2018-07-11T02:00:00+09:00;32086
実績;2018-07-11T03:00:00+09:00;20674
実績;2018-07-11T04:00:00+09:00;16948
実績;2018-07-11T05:00:00+09:00;19929
実績;2018-07-11T06:00:00+09:00;26171
実績;2018-07-11T07:00:00+09:00;30328
実績;2018-07-11T08:00:00+09:00;61547
実績;2018-07-11T09:00:00+09:00;98587
実績;2018-07-11T10:00:00+09:00;125235
実績;2018-07-11T11:00:00+09:00;142376
実績;2018-07-11T12:00:00+09:00;154735
実績;2018-07-11T13:00:00+09:00;143926
実績;2018-07-11T14:00:00+09:00;151960
実績;2018-07-11T15:00:00+09:00;156987
実績;2018-07-11T16:00:00+09:00;163445
実績;2018-07-11T17:00:00+09:00;140670
実績;2018-07-11T18:00:00+09:00;110229
実績;2018-07-11T19:00:00+09:00;93041
実績;2018-07-11T20:00:00+09:00;103669
実績;2018-07-11T21:00:00+09:00;121640
実績;2018-07-11T22:00:00+09:00;129882
実績;2018-07-11T23:00:00+09:00;114132
実績;2018-07-12T00:00:00+09:00;null
実績;2018-07-12T01:00:00+09:00;null
実績;2018-07-12T02:00:00+09:00;null
実績;2018-07-12T03:00:00+09:00;null
実績;2018-07-12T04:00:00+09:00;null
実績;2018-07-12T05:00:00+09:00;null
実績;2018-07-12T06:00:00+09:00;null
実績;2018-07-12T07:00:00+09:00;null
実績;2018-07-12T08:00:00+09:00;null
実績;2018-07-12T09:00:00+09:00;null
実績;2018-07-12T10:00:00+09:00;null
実績;2018-07-12T11:00:00+09:00;null
実績;2018-07-12T12:00:00+09:00;null
実績;2018-07-12T13:00:00+09:00;null
実績;2018-07-12T14:00:00+09:00;null
実績;2018-07-12T15:00:00+09:00;null
実績;2018-07-12T16:00:00+09:00;null
実績;2018-07-12T17:00:00+09:00;null
実績;2018-07-12T18:00:00+09:00;null
実績;2018-07-12T19:00:00+09:00;null
実績;2018-07-12T20:00:00+09:00;null
実績;2018-07-12T21:00:00+09:00;null
実績;2018-07-12T22:00:00+09:00;null
実績;2018-07-12T23:00:00+09:00;null
実績;2018-07-13T00:00:00+09:00;null
実績;2018-07-13T01:00:00+09:00;null
実績;2018-07-13T02:00:00+09:00;null
実績;2018-07-13T03:00:00+09:00;null
実績;2018-07-13T04:00:00+09:00;null
実績;2018-07-13T05:00:00+09:00;null
実績;2018-07-13T06:00:00+09:00;null
実績;2018-07-13T07:00:00+09:00;null
実績;2018-07-13T08:00:00+09:00;null
実績;2018-07-13T09:00:00+09:00;null
実績;2018-07-13T10:00:00+09:00;null
実績;2018-07-13T11:00:00+09:00;null
実績;2018-07-13T12:00:00+09:00;null
実績;2018-07-13T13:00:00+09:00;null
実績;2018-07-13T14:00:00+09:00;null
実績;2018-07-13T15:00:00+09:00;null
実績;2018-07-13T16:00:00+09:00;null
実績;2018-07-13T17:00:00+09:00;null
実績;2018-07-13T18:00:00+09:00;null
実績;2018-07-13T19:00:00+09:00;null
